"12","BOTTOM","2491104444","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453673879296"
"12","BOTTOM","2491041697","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453670841653"
"432","BOTTOM","2490559760","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453654162462"
"111","BOTTOM","2490531222","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453652592345"
"111","BOTTOM","2490443455","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453650521223"
"60","JUNGLE","2490318001","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453648382264"
"48","BOTTOM","2490204628","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453646560567"
"48","BOTTOM","2489898902","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453643189099"
"81","BOTTOM","2489783323","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453639845907"
"48","BOTTOM","2489717373","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453637729602"
"64","JUNGLE","2489489405","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453607767753"
"48","BOTTOM","2489486543","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453605751548"
"48","BOTTOM","2489474511","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453603592587"
"98","TOP","2489467324","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453601694524"
"48","BOTTOM","2489441879","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453599371233"
"111","BOTTOM","2489412783","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453596659326"
"60","JUNGLE","2489360285","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453593908458"
"111","BOTTOM","2489317915","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453591539954"
"111","BOTTOM","2489270709","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453588889015"
"236","BOTTOM","2489186866","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453586487494"
"203","JUNGLE","2489028062","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453580448074"
